,user,item,rating
65667,422,2670,3.0
30370,212,51662,3.5
49208,318,3736,3.0
69443,448,5378,3.0
18154,115,112,2.0
30884,216,4036,3.0
21253,140,1573,3.0
14836,94,208,2.0
11111,68,6565,3.0
37769,256,4025,3.5
29986,208,589,4.0
19491,125,119145,4.0
7144,50,1201,4.0
37383,249,156609,3.0
98213,606,7060,4.0
81028,512,367,3.0
65198,417,110102,3.5
44841,298,5047,2.5
80982,511,96737,3.0
41660,282,39183,4.5
65804,424,2571,2.0
135,1,2116,5.0
5834,41,86781,4.0
3462,21,59429,2.5
52448,341,109374,4.0
62256,413,2353,5.0
25563,177,50685,4.0
32217,220,48774,5.0
45008,298,27156,4.0
36484,249,1552,4.0
71433,459,122922,5.0
20867,138,222,5.0
3310,21,2724,3.0
73468,474,1278,4.0
78082,484,3438,4.0
11103,68,6383,3.0
32354,221,1247,4.5
3368,21,5378,4.0
3171,20,4896,4.5
26976,182,6303,3.5
90213,586,112852,5.0
81895,517,91653,3.0
45166,298,61255,1.5
88852,573,6754,4.5
79504,495,150,4.5
96392,603,1233,5.0
72896,469,3683,5.0
64495,414,43928,2.5
20485,135,2002,3.0
13701,89,8238,5.0
48360,313,1405,2.0
50126,323,377,2.5
39455,274,1298,3.5
78187,484,49530,4.5
77760,483,44191,5.0
88290,570,1097,4.5
79383,492,842,5.0
27332,186,733,4.0
83225,527,1372,4.0
30177,210,180031,4.0
36640,249,4085,4.0
65484,420,1721,4.0
84872,551,48774,3.0
28900,199,8833,3.5
35623,240,256,4.0
62515,414,497,5.0
44490,297,482,4.0
41512,282,1265,4.5
89052,576,2723,4.0
57475,380,5989,4.0
10917,68,3704,3.5
2440,19,879,1.0
75513,477,908,4.0
95466,600,2413,2.5
87204,562,3476,4.0
64751,414,68157,4.0
24922,177,235,3.0
95815,600,33679,2.0
14374,91,1876,3.0
11244,68,34153,4.0
63651,414,4248,4.0
69556,448,6936,3.5
44082,294,952,4.0
46954,307,1347,3.0
55002,365,42011,1.0
67474,437,52,4.0
51525,332,4995,4.0
49138,318,2294,3.0
40564,274,80463,3.0
32550,221,8529,3.0
25424,177,7263,3.0
40394,274,53894,3.5
43377,290,2391,4.0
31855,219,5679,2.5
41192,279,94864,3.0
83899,534,70305,3.5
83396,528,80463,3.5
8839,62,2953,3.5
16324,105,3089,4.5
14840,94,266,3.0
94337,599,8861,2.0
57357,380,4025,3.0
57679,380,37720,3.0
55457,368,459,3.0
59106,385,1196,5.0
78614,489,1086,3.0
45690,303,1214,5.0
58803,382,91660,2.0
43917,292,112852,4.5
49398,318,33903,3.5
90119,586,5400,3.5
74073,474,3462,4.5
30124,210,90647,4.5
59141,385,1291,5.0
81707,517,2571,2.5
15537,102,329,2.0
5867,41,125916,0.5
62799,414,1371,3.0
49262,318,5202,2.5
83530,532,4210,5.0
22898,156,2076,5.0
32937,224,1721,5.0
27426,186,2161,4.0
40517,274,71211,3.5
31264,217,2143,2.0
51963,337,805,4.0
88619,572,1917,3.0
75018,474,27706,3.5
41191,279,93838,4.0
61470,405,3355,4.0
73131,474,104,2.0
42139,288,161,3.0
77343,483,1073,3.0
68805,448,1073,4.0
59543,387,1982,3.0
83873,534,63859,4.5
70497,448,160271,2.5
64325,414,8666,0.5
40927,275,4973,5.0
96822,603,3098,2.0
21378,140,3256,4.0
70375,448,134158,1.5
65896,425,110,4.0
29205,200,33166,4.0
95091,599,176419,3.5
88006,567,103249,1.5
41227,279,122904,4.0
49857,318,179135,5.0
53641,354,1240,4.0
7913,53,381,5.0
19007,122,51255,5.0
93290,599,2052,1.0
21210,140,1193,3.0
38230,262,593,2.0
34954,234,688,4.0
99833,610,4450,1.0
19525,125,142420,2.5
68974,448,2094,3.0
7607,51,2641,1.5
74944,474,8754,4.0
42473,288,2054,3.5
17337,111,2571,0.5
69794,448,65135,3.0
621,6,158,4.0
44867,298,5530,0.5
29288,201,480,5.0
54270,357,1513,3.5
75870,477,7439,3.0
18339,116,3996,2.5
52270,339,72998,3.0
54703,361,4963,4.5
49399,318,34048,3.5
26424,182,2021,4.5
24288,168,3334,4.5
58703,382,8387,0.5
93769,599,3972,3.0
86323,560,6365,3.5
92435,597,2081,4.0
66822,432,480,4.5
88928,573,62849,4.0
7225,50,6711,3.0
28932,199,69122,2.5
78655,489,1387,3.5
78202,484,61024,4.5
73417,474,1209,3.5
47168,307,3250,3.0
86574,560,142558,3.0
60874,393,7373,5.0
14919,95,1527,5.0
54271,357,1517,3.0
13873,89,95543,4.0
81141,514,1258,4.0
96541,603,1883,3.0
31009,217,692,1.0
99199,608,3863,4.0
81694,517,2139,1.5
46521,305,106072,3.5
2986,20,317,3.5
36975,249,62434,4.5
86411,560,45722,3.5
65923,425,367,2.5
65575,420,47997,3.5
57663,380,34143,3.0
26984,182,6365,2.0
460,4,2997,4.0
60482,391,924,5.0
83820,534,49272,4.0
66618,428,5630,3.0
76732,480,5152,2.0
10933,68,3826,3.0
36723,249,6338,2.5
42453,288,2011,4.5
13886,89,99853,4.0
43353,290,1997,4.0
15239,98,135143,2.5
321,4,319,5.0
56695,377,1345,3.5
17742,111,104925,5.0
15064,96,788,1.0
15277,99,288,3.0
44803,298,4344,2.0
29184,200,8665,4.0
16772,105,97752,4.0
77982,484,596,5.0
55335,367,3594,4.0
90759,590,1717,2.0
53327,352,34048,4.0
95123,600,145,2.5
89605,580,5828,2.5
30280,212,750,3.0
38167,261,30810,1.0
21943,143,59421,4.0
24035,166,46976,4.5
9863,64,6711,4.0
17607,111,61250,3.5
62364,414,161,3.0
82670,525,1031,3.5
10269,66,6287,4.5
6952,47,2671,2.0
89449,580,1704,4.5
88953,573,86332,4.5
88503,571,2868,1.0
4060,27,2,4.0
226,1,3740,4.0
55539,368,1240,4.0
94788,599,82461,3.5
42730,288,3147,3.0
69259,448,3868,5.0
79772,496,3668,3.0
13670,89,5449,2.0
98040,606,4901,3.5
84213,538,588,5.0
67302,434,68358,3.0
44685,298,2529,3.5
54286,357,1956,4.0
57372,380,4327,4.0
3187,20,5313,0.5
98564,607,1527,4.0
32853,223,595,3.5
37106,249,85401,3.5
33015,225,2081,3.0
85649,555,2450,2.0
25413,177,7121,5.0
61327,403,1266,4.0
14275,91,1097,3.0
18371,117,62,4.0
23117,158,2948,3.0
32319,221,1088,3.0
16154,104,8961,4.0
84178,537,8533,1.5
67824,438,3316,2.0
96155,603,215,5.0
88500,571,2790,1.0
56085,370,44191,4.0
95742,600,6978,2.0
28854,199,5450,2.0
99625,610,1240,5.0
56749,377,5481,3.5
60794,392,1127,3.0
84198,537,90439,5.0
27750,187,27865,2.0
21600,140,6764,3.0
1101,9,5447,4.0
54932,365,2858,1.0
64932,414,139644,4.5
85072,552,3753,2.0
22343,151,828,2.0
69681,448,38038,3.5
39803,274,3671,4.0
46949,307,1333,3.0
85414,555,1088,4.0
71711,462,2683,3.5
1032,8,39,3.0
58294,381,3745,4.0
23288,160,527,5.0
697,6,312,1.0
33404,226,5445,3.0
54025,356,6378,4.0
93188,599,1667,2.5
96098,602,805,3.0
10248,66,5349,4.0
100359,610,64839,4.0
26162,182,345,4.5
1264,11,110,5.0
13667,89,5283,2.5
40951,275,5464,2.0
50643,327,2329,4.5
61648,408,54259,4.5
32627,222,1097,3.0
69026,448,2403,2.0
95482,600,2502,4.5
80079,503,364,3.0
47153,307,3052,3.0
24099,167,1196,4.5
54334,357,2710,4.0
20127,132,4239,2.5
43002,288,6620,4.5
100393,610,70286,4.5
81064,513,923,4.0
31976,219,45447,2.5
82107,520,4370,4.0
21198,140,1083,3.0
70090,448,98230,3.5
23511,160,2456,2.0
3279,21,2000,3.5
17769,111,117851,3.5
97146,605,73,3.0
5608,40,296,5.0
98092,606,5669,4.0
43841,292,79293,3.5
76886,480,8937,3.5
4735,28,63062,3.0
96657,603,2424,2.0
24019,166,30749,4.0
15453,101,1093,5.0
20220,132,8970,3.5
26968,182,6192,5.0
21012,139,53125,2.0
95094,599,178129,3.5
8645,59,904,5.0
15837,103,55247,5.0
16414,105,5152,4.5
51967,337,1210,5.0
34384,232,32298,3.0
52277,339,79091,4.5
43593,292,2028,4.0
51100,330,2140,3.5
63333,414,3146,3.0
62861,414,1601,3.0
62816,414,1399,3.0
100055,610,8784,3.5
76389,480,1259,3.5
52001,338,189043,2.5
70533,449,2012,2.5
51987,338,30793,2.5
92047,596,83349,3.5
88276,570,708,3.5
63137,414,2443,4.0
46534,305,108932,3.0
37273,249,105037,3.5
77202,482,8949,3.0
98803,608,708,2.0
76365,480,1193,3.5
81849,517,59501,4.0
61662,408,68237,4.0
3804,23,923,4.0
62121,411,539,3.0
64526,414,45880,3.0
92647,599,42,3.0
63798,414,4886,4.0
82032,520,1485,4.0
59081,385,1014,3.0
86177,560,1274,3.5
38339,263,2406,3.0
52852,346,7323,3.5
85082,552,3986,2.0
37696,255,1663,5.0
17483,111,7361,3.5
33862,230,41569,4.0
56238,372,858,5.0
69938,448,85881,3.5
73501,474,1358,4.5
66463,428,1676,3.5
81386,514,52435,5.0
45406,298,111364,2.0
43316,290,1304,5.0
56932,380,364,5.0
76068,479,593,4.0
73292,474,909,4.0
11956,73,93326,3.5
84614,544,648,4.0
6438,44,95,4.0
57377,380,4368,1.0
70480,448,157130,2.0
73155,474,236,2.5
74596,474,6367,4.0
19956,132,355,2.0
82508,524,185,3.0
5196,34,589,3.5
95836,600,46664,2.5
70970,453,2006,4.0
37763,256,3825,4.0
61752,409,1242,4.0
70029,448,93980,1.5
62692,414,1089,5.0
76706,480,4873,3.0
34041,232,3536,3.5
60244,387,53322,3.5
44801,298,4340,1.5
27101,183,2194,5.0
2800,19,2754,1.0
52528,343,296,4.5
76529,480,2710,1.0
48729,315,2015,3.0
7270,50,45517,2.0
44215,294,2111,2.0
76641,480,4011,3.5
100094,610,27480,4.5
46633,306,6502,2.0
40124,274,7324,3.5
50090,323,48,3.5
1267,11,165,3.0
72167,464,78105,2.5
81923,517,147380,1.0
21102,140,161,4.0
75934,477,45722,3.0
92669,599,95,2.0
58068,380,166558,3.0
68034,438,6333,4.0
11327,68,51540,3.0
23997,166,6378,3.5
22075,144,4306,5.0
91277,591,2908,2.0
41916,286,2710,3.5
18574,119,4369,5.0
13681,89,6550,4.0
12986,83,1291,1.0
83246,527,2000,5.0
15086,96,1721,2.0
28004,191,496,5.0
89161,577,2046,3.0
67979,438,5445,2.0
1825,18,595,3.0
72036,464,25,4.0
90779,590,1974,2.0
70952,453,1729,4.0
19977,132,617,2.5
35250,237,58559,3.5
96883,603,3415,4.0
5324,36,1892,3.5
1085,9,1987,2.0
49854,318,173317,4.5
58883,383,2558,3.0
98487,607,150,5.0
41367,280,8961,3.5
14148,91,153,2.0
93113,599,1391,3.0
19293,125,4973,0.5
16230,105,318,5.0
86866,561,5445,3.0
26202,182,653,2.5
4450,28,4370,3.0
63830,414,4980,2.0
96582,603,2064,4.0
29369,201,2706,4.0
46661,306,75805,3.0
8232,57,1276,5.0
41800,284,435,4.0
15834,103,50912,3.5
2565,19,1593,2.0
47141,307,2918,3.0
33986,232,1994,4.5
95032,599,139859,2.5
53950,356,2959,5.0
14400,91,2096,3.0
71116,453,4223,4.0
46142,305,3751,4.0
91248,591,356,4.0
79672,495,56775,1.5
5189,34,110,0.5
48353,313,1375,3.0
64491,414,43871,2.5
98729,608,329,3.0
99195,608,3799,1.0
86544,560,106782,4.0
16966,106,97938,4.5
59304,387,575,2.0
95932,601,74458,4.5
92645,599,39,3.0
84871,551,47099,4.0
22813,156,1234,4.0
99472,608,32302,4.0
90803,590,2115,3.5
45303,298,87869,2.5
80328,507,34,5.0
33374,226,4676,2.0
47389,307,6250,0.5
96737,603,2739,3.0
80575,509,7669,4.0
98579,607,1997,5.0
75230,475,2571,4.5
71758,462,3527,1.0
74244,474,4214,2.0
46162,305,4246,4.5
81919,517,137857,5.0
65495,420,2657,5.0
60843,393,3826,3.0
25790,177,111362,3.5
64214,414,6881,3.5
85813,555,3661,3.0
82558,524,762,2.0
83462,530,597,4.0
87872,567,8477,5.0
14764,93,1097,5.0
28272,195,5010,3.0
5124,33,1537,4.0
59046,385,551,3.0
78898,489,5308,3.5
69384,448,4709,3.0
49295,318,6378,3.5
44035,294,499,2.0
74651,474,6753,3.5
82267,522,1784,4.0
100500,610,86295,3.0
43343,290,1947,5.0
59453,387,1274,4.5
10134,66,2020,4.0
79014,489,42418,1.0
63235,414,2795,3.0
95405,600,2084,3.5
27268,185,899,5.0
55982,369,33312,3.5
95066,599,168250,3.0
50412,325,3918,4.0
20810,137,1953,4.0
84463,542,3911,0.5
15618,103,920,4.5
70963,453,1884,4.0
33812,230,2762,2.5
21865,142,161,5.0
54760,362,592,4.5
72045,464,266,4.0
38121,260,8784,0.5
41221,279,115149,4.5
37828,256,39183,2.0
82741,525,2571,4.0
6063,42,1667,2.0
91663,594,5364,4.5
4822,29,7156,4.5
58613,382,1587,3.5
11747,71,736,5.0
81586,517,909,0.5
64580,414,49651,4.0
36785,249,8784,4.0
50659,327,4015,5.0
13620,89,3061,2.0
75048,474,31260,3.5
37974,260,29,4.0
24460,169,3594,5.0
32200,220,8360,5.0
61976,410,3823,4.0
58751,382,55247,5.0
7024,47,96567,4.0
26154,182,307,4.5
88096,567,135137,1.0
14912,95,1274,5.0
25585,177,54272,3.0
11514,68,79057,3.5
84891,551,88125,4.0
79881,499,1201,4.5
74899,474,8446,2.5
74833,474,7728,4.0
63616,414,4126,3.0
35787,242,47,5.0
79909,500,39,1.0
80641,509,44972,2.5
7415,50,175743,3.0
26703,182,3915,4.0
23632,160,4306,4.0
56591,376,1307,4.0
69118,448,2942,2.0
9052,62,102903,4.0
18727,119,130578,4.0
78382,488,678,4.5
89077,577,593,4.0
80432,509,1588,3.5
23888,166,597,3.5
11627,69,553,5.0
5666,41,357,4.0
8778,61,4011,4.5
86085,559,543,2.0
48125,312,2004,4.0
81113,514,648,4.0
6917,46,595,5.0
87994,567,101070,2.5
71604,462,1094,2.0
78787,489,2987,3.5
57789,380,58559,5.0
20458,135,1639,4.0
91699,594,7115,0.5
78919,489,5902,2.5
63559,414,3980,3.0
83292,527,2950,4.0
100368,610,67168,3.5
40068,274,6618,3.0
36193,247,899,5.0
70639,451,1059,4.0
20405,135,1198,4.0
43444,290,3435,5.0
43671,292,3593,2.0
42531,288,2243,3.0
59198,386,296,5.0
1219,10,81845,5.0
49553,318,68444,3.5
76520,480,2657,3.0
58758,382,58025,3.5
29391,202,110,4.0
72689,469,1953,5.0
58821,382,106696,3.5
78747,489,2455,3.5
25283,177,3977,3.0
28957,200,435,4.0
41343,280,5299,3.0
3132,20,4029,4.0
17993,113,597,4.0
43223,290,497,4.0
58455,381,41566,4.0
51065,330,1299,4.0
47208,307,3824,2.5
5841,41,92259,4.0
78312,487,2571,3.0
16756,105,94833,2.5
87954,567,86332,1.5
26554,182,2959,5.0
90106,586,3147,4.0
26999,182,6588,4.0
60980,395,296,3.0
41390,280,54503,4.5
28239,195,3793,4.0
74657,474,6773,3.5
32109,220,1430,3.5
23103,158,193,3.0
93165,599,1599,1.0
29350,201,2174,4.0
93350,599,2268,3.0
2038,18,8665,4.0
83527,532,3147,5.0
63863,414,5093,3.0
88739,573,1225,4.5
93023,599,1199,3.5
91706,594,7450,4.5
56122,371,31696,4.5
12955,82,7154,3.5
72020,463,4310,3.0
28129,195,1097,3.0
61817,409,3244,4.0
33324,226,3653,5.0
62142,412,457,4.0
25716,177,83132,2.5
83609,534,593,4.0
63040,414,2147,3.0
23784,164,1923,3.0
95928,601,68954,5.0
7438,51,260,5.0
26449,182,2231,3.0
76723,480,5010,4.0
67540,437,736,5.0
39915,274,4621,2.5
75502,477,750,5.0
13105,84,150,5.0
50695,328,596,4.0
76612,480,3753,3.5
22665,155,2628,5.0
96341,603,1103,5.0
39047,269,733,4.0
86445,560,54881,3.0
89781,581,48394,3.0
19460,125,99117,4.0
15708,103,2409,4.0
7698,51,4496,3.5
97293,605,30812,3.0
39769,274,3355,2.0
43055,288,8807,3.5
71757,462,3521,2.0
63564,414,3994,4.0
41404,280,64614,4.0
99765,610,3865,4.0
57671,380,35957,3.0
62171,412,1221,5.0
12992,83,1682,5.0
90606,590,805,3.5
16209,104,94015,3.0
23610,160,3826,1.0
83952,534,87222,4.0
53860,356,529,4.0
26117,182,97,4.5
77319,483,786,2.0
32460,221,3435,4.5
74706,474,6985,4.5
89758,581,2762,4.5
39846,274,3977,2.0
16284,105,1260,4.0
82023,520,1265,5.0
67384,436,293,3.0
82012,520,1080,4.0
39988,274,5481,2.5
84176,537,6888,5.0
16423,105,5418,3.5
67532,437,608,5.0
37600,254,2431,4.5
50981,330,344,0.5
58680,382,5816,4.0
66958,432,6953,3.0
79324,492,140,3.0
84831,551,2028,4.5
61815,409,3200,4.0
54078,356,46578,5.0
28227,195,3253,4.0
61337,403,2761,3.0
33642,227,122882,4.0
93645,599,3386,3.5
48147,312,2606,2.0
13106,84,154,3.0
25855,178,4235,4.0
88444,571,1350,5.0
42235,288,1005,1.0
42429,288,1953,4.0
37131,249,88129,5.0
65718,422,4947,3.0
82104,520,4085,5.0
68014,438,5954,3.0
7247,50,8961,3.0
5028,32,1438,3.0
34636,232,58105,2.0
42084,287,5630,1.0
67018,432,64497,2.5
6122,42,2372,5.0
33020,225,2361,1.0
11869,73,45722,4.0
13843,89,85295,5.0
25844,178,2231,4.5
67267,434,8874,4.5
59548,387,2006,3.5
69180,448,3284,3.0
38856,267,924,4.0
41041,277,1073,3.0
99361,608,6157,4.0
7970,55,2005,2.0
21466,140,4368,2.0
29469,202,1031,3.0
32520,221,6659,3.5
10115,66,1704,5.0
59272,387,317,0.5
5671,41,597,3.0
100185,610,44597,4.0
57154,380,2085,3.0
81932,518,31,1.0
77464,483,2268,3.0
7442,51,333,2.0
96381,603,1217,4.0
90515,589,1097,4.0
90856,590,2642,2.0
188,1,2944,5.0
80658,509,50802,3.5
47457,307,7247,4.0
7431,51,141,3.5
28047,193,1197,3.0
3571,21,106540,2.5
78259,486,150,5.0
78984,489,8984,3.5
81503,515,176371,5.0
80383,509,153,2.0
31236,217,2040,3.0
75959,477,54256,4.0
92304,597,1220,4.0
78205,484,69122,4.0
4879,31,1,5.0
100635,610,103483,4.5
58265,381,2762,5.0
31560,219,355,1.0
86655,561,1213,4.0
29393,202,161,4.0
89270,579,1588,4.0
6660,45,1934,3.0
71181,454,4878,3.5
49091,318,1274,5.0
12624,80,47610,5.0
65029,415,1252,4.5
16817,105,111759,3.5
63960,414,5461,2.5
44968,298,7451,3.0
14033,89,158238,3.5
4766,29,165,4.0
76996,480,41716,4.0
58479,381,46530,3.5
22842,156,1307,3.5
33411,226,5541,3.5
2682,19,2139,3.0
49196,318,3476,4.0
53030,350,637,3.0
96835,603,3165,4.0
86639,561,922,4.5
88404,570,48780,3.5
100287,610,55995,3.0
84845,551,4701,3.5
74165,474,3910,4.0
93828,599,4215,1.5
1531,15,79132,3.5
60850,393,4344,2.0
36540,249,2329,4.5
99676,610,2328,3.0
3876,23,5782,4.0
46140,305,3671,4.0
11831,73,4226,4.0
18920,122,2959,5.0
17151,109,370,3.0
84182,537,53125,5.0
88157,567,167746,3.5
56983,380,783,3.0
80507,509,4886,3.5
61793,409,2713,2.0
23430,160,1882,1.0
73898,474,2797,4.0
1867,18,1222,4.5
85885,556,63992,2.5
42748,288,3250,2.0
72892,469,3639,2.0
10519,68,1020,2.5
2347,19,372,1.0
8438,57,3044,4.0
24177,167,4993,5.0
85086,552,4025,1.0
52402,340,590,5.0
45421,298,114935,3.0
73637,474,1960,4.0
55434,368,296,5.0
2474,19,1089,3.0
5577,40,153,3.0
83175,527,260,5.0
903,7,1246,1.5
59750,387,3503,4.5
23517,160,2531,1.0
97646,606,1635,4.0
4215,28,296,4.5
50189,324,3899,1.0
93402,599,2402,3.0
86554,560,112556,4.0
32112,220,1580,5.0
14992,95,5151,4.0
9165,63,150,3.0
5973,42,628,2.0
4148,27,2161,4.0
37080,249,80862,3.0
94548,599,44761,3.0
18718,119,119145,4.0
15665,103,1367,3.5
61553,407,260,4.0
74497,474,5799,3.5
60618,391,2171,3.0
96647,603,2395,5.0
78508,489,256,1.5
51687,334,1240,3.5
13274,84,1094,4.0
97325,605,53138,3.5
28637,199,923,5.0
89704,580,33493,5.0
93863,599,4427,2.5
10904,68,3593,0.5
35735,241,5878,4.0
98078,606,5459,2.0
85038,552,2953,0.5
58709,382,26764,0.5
48064,312,1178,5.0
22700,156,150,4.0
71815,462,5955,3.5
99941,610,6016,5.0
71141,453,5266,3.0
80014,501,62,3.0
41207,279,105504,3.0
8000,56,173,3.0
80284,505,71535,4.0
63998,414,5620,2.0
40880,275,3996,4.0
95908,601,6016,4.0
62385,414,207,3.0
64125,414,6334,4.0
5754,41,5995,4.0
22639,155,141,3.0
44001,294,345,4.0
19684,129,160,3.5
95026,599,137345,2.0
11521,68,80906,4.0
50311,325,1863,2.0
49453,318,51255,4.0
36,1,608,5.0
37690,255,1220,5.0
98978,608,1954,4.5
3013,20,1025,5.0
80989,511,112623,4.0
7555,51,2123,3.0
9514,64,784,3.0
83108,525,157296,3.0
29121,200,4878,5.0
88935,573,68319,2.0
82719,525,2080,2.0
76508,480,2502,5.0
68908,448,1639,4.5
5990,42,1020,2.0
120,1,2018,5.0
73259,474,670,4.5
79439,493,1221,5.0
41398,280,60069,4.0
41160,279,57669,4.0
50567,326,58554,5.0
8523,58,48,3.0
86950,561,49530,3.0
50010,322,1230,3.0
55235,367,919,5.0
100056,610,8798,4.5
72717,469,2117,4.0
16618,105,53125,4.5
28650,199,1136,5.0
24251,168,1201,5.0
40092,274,6874,5.0
77855,483,81834,4.5
12552,80,1676,3.5
82328,522,38061,4.0
6915,46,592,3.0
3226,21,145,3.0
52603,344,2628,5.0
33420,226,5903,4.5
444,4,2599,5.0
24144,167,2797,3.0
8201,57,1198,5.0
30905,217,95,3.0
16309,105,2502,3.0
87175,562,2490,3.0
31255,217,2110,2.0
88022,567,106491,0.5
47608,307,48142,2.0
81678,517,2052,0.5
56369,373,19,1.0
93246,599,1895,2.5
39404,274,1033,3.5
8057,57,158,1.0
85570,555,2088,3.0
65913,425,293,5.0
24787,174,185,5.0
51825,335,805,3.0
82079,520,2918,4.0
48558,313,4848,4.0
27246,184,181413,4.5
4690,28,56607,2.5
21477,140,4700,3.0
54493,357,79008,4.0
100342,610,61319,3.5
90160,586,63859,5.0
72485,469,380,4.0
98229,606,7147,4.0
29570,202,1580,4.0
26560,182,2985,2.5
78877,489,4816,1.5
78182,484,44840,4.0
53177,351,88129,4.0
29463,202,920,4.0
77074,481,1589,2.0
92406,597,1938,4.0
74555,474,6201,5.0
857,6,888,3.0
64050,414,5957,1.5
97663,606,1734,4.0
15391,100,2100,3.5
80736,509,76093,4.5
93498,599,2745,3.0
95697,600,5459,2.5
76218,479,5452,1.0
57201,380,2533,3.0
76919,480,31696,3.0
79529,495,1247,5.0
72240,465,2427,4.0
54297,357,2020,4.0
58872,383,2324,5.0
21335,140,2775,1.0
66356,427,6055,1.0
63211,414,2722,2.0
66975,432,8919,4.5
17519,111,34530,2.0
1580,16,541,4.5
71973,462,142488,4.5
46211,305,6942,4.0
13995,89,140481,4.5
47305,307,4989,2.0
37697,255,1739,4.0
4372,28,2908,3.0
21710,141,520,4.0
89619,580,6300,5.0
90694,590,1259,3.5
54822,362,8961,4.0
54808,362,5630,4.5
56025,370,1500,3.5
88620,572,1945,5.0
79102,489,88125,3.5
80568,509,7347,3.0
11365,68,54999,3.5
21460,140,4322,4.0
43942,293,608,3.0
48465,313,2728,3.0
82043,520,1801,4.0
65509,420,3354,3.0
37504,252,166461,3.0
72049,464,344,2.0
59418,387,1226,3.0
100557,610,94896,4.0
57457,380,5609,3.0
88889,573,42723,4.0
89577,580,4901,4.0
3814,23,1200,3.0
64389,414,30894,2.0
59387,387,1104,4.0
14392,91,2019,4.5
3443,21,50872,3.5
28894,199,8622,3.5
6318,43,7,5.0
15695,103,2096,4.0
44568,298,555,3.0
33971,232,1580,3.5
93456,599,2586,0.5
46907,307,1193,3.5
73506,474,1372,4.5
47369,307,5943,0.5
94864,599,94122,2.0
37064,249,79134,3.0
31571,219,457,4.5
100089,610,27032,4.0
35030,234,2141,5.0
6267,42,4008,4.0
85117,552,7153,5.0
81897,517,93740,1.5
95926,601,67255,4.5
58020,380,122912,5.0
63669,414,4322,4.0
57982,380,106489,2.0
48107,312,1573,3.0
27818,188,1950,4.0
18182,115,1208,5.0
13406,86,356,4.0
8323,57,2001,3.0
35621,240,253,5.0
13352,84,1343,4.0
29969,207,2193,3.0
45443,298,128975,2.0
87702,565,356,4.0
83544,533,2160,3.5
39503,274,1599,3.0
21885,142,457,4.0
23741,163,1485,3.0
63011,414,2096,4.0
27682,187,5669,4.0
28085,194,5060,4.0
14876,95,29,5.0
71076,453,3790,4.0
83647,534,1876,4.0
85391,555,784,5.0
94718,599,69849,2.5
90440,588,185,1.0
99152,608,3361,2.5
74765,474,7153,5.0
15256,99,163,5.0
67624,438,339,3.0
6707,45,2571,5.0
62185,412,1610,5.0
27539,187,97,3.0
14619,91,5640,3.0
4972,32,410,3.0
6154,42,2683,4.0
30156,210,128842,4.0
63976,414,5507,3.0
2214,18,106839,4.0
29144,200,5952,4.5
76783,480,6156,3.0
26210,182,760,4.0
19852,131,50,4.0
17806,111,135436,2.5
24175,167,4963,4.5
37605,254,2858,5.0
79125,490,306,4.5
73423,474,1217,4.0
24553,169,6373,4.5
584,6,41,4.0
45340,298,94677,2.0
15590,103,337,4.0
38405,263,5952,4.0
52667,345,1093,3.0
21845,141,73017,2.5
100794,610,143385,4.0
67558,437,1204,5.0
21883,142,434,3.0
5390,38,163,1.0
44358,294,3401,1.0
100406,610,71535,3.5
65565,420,33903,4.5
15935,103,132046,1.0
64942,414,152081,4.0
76551,480,2973,4.5
84561,543,2792,5.0
40183,274,8906,3.5
48471,313,2797,1.0
4461,28,4881,2.5
51029,330,904,3.5
4355,28,2490,4.5
32433,221,2804,3.5
80316,506,61024,3.0
38824,266,2797,4.0
43048,288,8636,4.5
30392,212,65261,3.5
68700,448,344,3.0
88431,571,1325,2.0
16814,105,110586,4.0
22463,153,1961,3.0
81401,514,69453,2.0
2313,19,235,4.0
21437,140,4031,3.0
1507,15,6874,3.0
97449,606,509,4.0
21850,141,91529,4.0
53253,352,2231,4.0
76890,480,8957,2.0
61927,410,2186,5.0
89717,580,37733,4.0
17737,111,103810,4.0
52491,342,2699,3.0
67117,434,589,4.5
100700,610,112818,3.0
73370,474,1077,3.5
65293,418,136020,0.5
80404,509,837,3.5
63357,414,3247,2.0
32327,221,1136,4.0
37189,249,94777,4.0
54847,362,104879,4.0
6588,45,1196,5.0
66722,430,329,3.0
72866,469,3363,4.0
65262,418,46578,4.5
33696,229,318,5.0
90013,585,2542,5.0
70649,452,163,4.0
49767,318,109374,4.0
38386,263,4959,3.0
91822,596,1805,3.0
74804,474,7382,4.0
31767,219,3481,3.0
39043,269,95,3.0
64916,414,122900,3.5
89481,580,2346,3.0
61321,403,180,4.0
59047,385,552,3.0
53033,350,661,3.0
86200,560,2028,3.5
43544,292,1021,3.5
59193,386,208,2.0
57170,380,2273,4.0
78808,489,3408,3.0
52844,346,7013,4.0
43338,290,1912,4.0
8783,61,6502,4.0
71460,460,3968,3.5
29284,201,339,5.0
60914,393,72998,0.5
72834,469,2997,5.0
95753,600,7255,0.5
10043,66,1004,3.0
11229,68,32031,2.5
87777,566,541,4.0
42992,288,6333,3.5
57051,380,1278,5.0
92588,597,2993,4.0
71142,453,5267,3.0
59590,387,2253,1.5
15976,104,674,3.0
89766,581,4896,5.0
26493,182,2542,4.0
88452,571,1924,5.0
46434,305,80219,5.0
43591,292,2012,3.5
100683,610,111360,3.0
